,question,answer,query_duration,answer_present,average_precision
4570,function of department of social welfare and development in the philippines,to promote social development,5,1,1.0
4571,function of department of social welfare and development in the philippines,the protection of the social welfare of rights of Filipinos,5,1,1.0
4572,what does the scale of a map show,the ratio of a distance on the map to the corresponding distance on the ground,4,1,1.0
4573,who were the backup singers for elvis presley,The Jordanaires,4,1,1.0
4574,who wrote you are so beautiful to me lyrics,Bruce Fisher,7,0,0.0
4575,who wrote you are so beautiful to me lyrics,Billy Preston,7,0,0.0
4576,what jewish holidays do you light yahrzeit candles,Holocaust Remembrance Day ceremony ( Yom HaShoah ),5,1,1.0
4577,what jewish holidays do you light yahrzeit candles,Yom Kippur,6,1,1.0
4578,what is the equivalent distance in nautical miles of one knot,"the knot , defined as one nautical mile per hour",12,1,1.0
4579,whose season of the bachelor was arie on,the twenty - second season,4,0,0.0
4580,who is the falun gong confronting by hacking into chinese tv station broadcasts,Communist Party,12,1,1.0
4581,who appoints the governer of nepal rastra bank,the Government of Nepal,4,1,1.0
4582,who is the most successful singing duo of all time,Hall and Oates,7,0,0.0
4583,when will season 3 of daredevil be released,2018,5,1,1.0
4584,where does amazing world of gumball take place,the fictional city of Elmore,6,1,1.0
4585,who said psychology is the science of mental life,William James,7,1,1.0
4586,little house on the prairie mr edwards wife,Grace Snider,4,0,0.0
4587,what is the full form of gdp in economics,Gross domestic product,5,0,0.0
4588,what was the first movie release to use sensurround,1974,12,1,1.0
4589,when was the first donkey kong game released,1981,5,1,1.0
4590,who discovered the occurrence of oil in assa,Italian Engineers,8,0,0.0
4591,who started the first 100 days of presidency,Franklin D. Roosevelt,14,1,1.0
4592,where is area code 508 located in the us,south - central and most of southeastern Massachusetts,4,1,1.0
4593,who's performing the halftime show at super bowl 52,Justin Timberlake,5,0,0.0
4594,the large number and diversity of organisms on earth is known as,Biodiversity,11,0,0.0
4595,who played tony montana's mother in scarface,Míriam Colón,4,0,0.0
4596,which united states president outlined four freedoms in a state of the union address,Franklin D. Roosevelt,35,1,1.0
4597,where is the larsen c ice shelf located,"in the northwest part of the Weddell Sea , extending along the east coast of the Antarctic Peninsula from Cape Longing to the area just southward of Hearst Island",3,1,1.0
4598,hydroponics is a technique in which plants are grown in,mineral nutrient solutions in a water solvent,4,1,1.0
4599,who won the most mvp awards in nba history,Kareem Abdul - Jabbar,6,1,1.0
4600,where did the term third wheel come from,inspired by fifth wheel,20,1,1.0
4601,what is the bitrate of google play music,up to 320 kbps quality,3,0,0.0
4602,who has scored the most goals in football world cup,Germany 's Miroslav Klose,6,0,0.0
4603,when did the canon rebel t3i come out,7 February 2011,4,1,1.0
4604,what album is somebody told me by the killers on,Hot Fuss,6,1,1.0
4605,when was the linq hotel built in las vegas,1959,6,1,1.0
4606,when do they stop selling beer in oregon,2 : 30 a.m.,6,0,0.0
4607,who sang the song i don't care anymore,English drummer Phil Collins,7,0,0.0
4608,who played the youngest daughter on the brady bunch,Susan Marie Olsen,5,0,0.0
4609,who has responsibility for preparing corporate annual reports,The Directors,7,0,0.0
4610,who's the starting quarterback for the vikings,Sam Bradford,2,1,1.0
4611,where are the visceral and parietal pericardium located,serous pericardium,4,1,1.0
4612,who is the presiding officer of lok sabha,"The current speaker is Sumitra Mahajan of the Bharatiya Janata Party , who is presiding over the 16th Lok Sabha .",3,0,0.0
4613,when did wells fargo buy first interstate bank,"April 1 , 1996",6,0,0.0
4614,what is also known as the pacemaker of the heart,pacemaker cells,4,1,1.0
4615,where does the term drinking the kool aid come from,from the November 1978 Jonestown deaths,10,1,1.0
4616,when was the first roller coaster built in the world,"July 8 , 1817",7,1,1.0
4617,where is the rainbow room in new york city,"on the 65th floor of 30 Rockefeller Plaza in Rockefeller Center , Midtown Manhattan , New York City",16,0,0.0
4618,when was the last time the bulls were in the finals,2011,7,0,0.0
4619,at canterbury cathedral the shrine of is today marked by a single,lighted candle,11,0,0.0
4620,who plays emse in series of unfortunate events,Lucy Punch,9,1,1.0
4621,where did they film the coliseum in the gladiator movie,Malta,7,1,1.0
4622,when does the atf agent die in sons of anarchy,In the finale of Season 3,7,0,0.0
4623,where is the promoter located in a gene,"near the transcription start sites of genes , on the same strand and upstream on the DNA",4,0,0.0
4624,how long is a human generation in years,from 22 to 32 years,29,0,0.0
4625,who presented last seperate rail budget of india,Suresh Prabhu,5,1,1.0
4626,who played the twin brothers in harry potter,Oliver Martyn John Phelps,7,0,0.0
4627,who played the twin brothers in harry potter,James Andrew Eric Phelps,8,0,0.0
4628,who plays at the bank of america stadium,Carolina Panthers,6,1,1.0
4629,who r the knights of the round table,"King Arthur 's famed table in the Arthurian legend , around which he and his Knights congregate",4,0,0.0
4630,when was the eiffel tower built what year,1887 -- 89,4,1,1.0
4631,what is the movie 3 days to kill,a 2014 French - American crime - thriller film directed by McG and written by Luc Besson and Adi Hasak,7,1,1.0
4632,when did the first travel information agency open,in the second half of the 19th century with its root in 1758 as establishment of Cox & Kings Ltd,6,1,1.0
4633,who sang ol man river in showboat 1951,Warfield,5,1,1.0
4634,where did the last name reynolds come from,"the early 14th century ; Walter Reynolds of Worcester , England",8,0,0.0
4635,where did the last name reynolds come from,Irish,8,1,1.0
4636,where did the last name reynolds come from,English,8,1,1.0
4637,when did it switch from bc to ad,immediately follows the year 1 BC,6,0,0.0
4638,deviance is any behavior belief or condition that,"that violates social norms , including a formally enacted rule ( e.g. , crime ) , as well as informal violations of social norms ( e.g. , rejecting folkways and mores )",5,1,1.0
4639,when does the williamsport little league world series start,August,5,1,1.0
4640,when did the hudson's bay company start,1670,4,1,1.0
4641,where does the river rhine start and finish,empties into the North Sea in the Netherlands,5,1,1.0
4642,where does the river rhine start and finish,begins in the Swiss canton of Graubünden in the southeastern Swiss Alps,6,1,1.0
4643,where is data stored in a relational database,relations,4,1,1.0
4644,who plays chekov in the new star trek,Anton Viktorovich Yelchin,6,0,0.0
4645,why south african legal system is classified as mixed legal system,"formed by the interweaving of a number of distinct legal traditions : a civil law system inherited from the Dutch , a common law system inherited from the British , and a customary law system inherited from indigenous Africans ( often termed African Customary Law , of which there are many variations depending on the tribal origin )",10,0,0.0
4646,who won the mayor race in st petersburg florida,Incumbent Rick Kriseman,8,1,1.0
4647,who sings i've done everything for you,Australian singer Rick Springfield,5,1,1.0
4648,who sings i've done everything for you,American rock musician Sammy Hagar,5,1,1.0
4649,who signed the declaration of independence from maryland,Charles Carroll,5,1,1.0
4650,where does the cape fear river start and end,the Atlantic approximately 3 miles ( 5 km ) west of Cape Fear,5,1,1.0
4651,where does the cape fear river start and end,"Haywood , near the county line between Lee and Chatham counties , by the confluence of the Deep and Haw rivers just below Jordan Lake",6,1,1.0
4652,who wrote if heaven wasn't so far away lyrics,Dallas Davidson,5,1,1.0
4653,how long was def comedy jam on the air,"July 1 , 1992 to January 1 , 1997",5,1,1.0
4654,how many islands are there in hundred islands,124 at low tide and 123 at high tide,7,1,1.0
4655,how many different types of tuna are there,fifteen,6,0,0.0
4656,when did bounce out with that come out,"January 23 , 2018",4,0,0.0
4657,the direct election of senators was established by,Seventeenth Amendment,7,0,0.0
4658,when was the last time the pro bowl was played in hawaii,2016,8,1,1.0
4659,where does the heat come from when broiling,The heat source is almost always beneath the cooking surface,8,0,0.0
4660,dancing girl statue discovered in mahenjodaro is made of,bronze,5,1,1.0
4661,how many laps around the track is 5000 m,12.5,4,1,1.0
4662,naturalistic encaustic portraits of the roman era from the fayum oasis in egypt were created as,Fayum mummy portraits,9,1,1.0
4663,where was the on to ottawa trek stopped,Ottawa,3,1,1.0
4664,who played beth on mary tyler moore show,Lisa Gerritsen,5,0,0.0
4665,which term means that an operating system can execute various processes simultaneously,Multitasking,11,1,1.0
4666,when was the last time the detroit pistons won a championship,2004,6,1,1.0
4667,who sang the original you were always on my mind,Gwen McCrae,7,1,1.0
4668,what kind of fish do they eat in iceland,shrimp,7,0,0.0
4669,what kind of fish do they eat in iceland,haddock,7,0,0.0
4670,what kind of fish do they eat in iceland,plaice,7,0,0.0
4671,what kind of fish do they eat in iceland,halibut,7,0,0.0
4672,what kind of fish do they eat in iceland,herring,7,0,0.0
4673,who is running for ag in new york,Keith Wofford,28,0,0.0
4674,who is running for ag in new york,Leecia Eve,27,0,0.0
4675,who is running for ag in new york,Letitia James,26,0,0.0
4676,who is running for ag in new york,Sean Patrick Maloney,26,0,0.0
4677,who is running for ag in new york,Zephyr Teachout,26,0,0.0
4678,what are the qualifications to become miss universe,"pageants in your local subdivisions , whose winners compete in a national pageant",5,0,0.0
4679,where is the largest bass pro shop store,"inside the Memphis Pyramid , a former sports arena and concert venue in Memphis , Tennessee",5,1,1.0
4680,who played belle in once upon a time,Emilie de Ravin,4,1,1.0
4681,when was the poinsettia brought to the us,1825,9,1,1.0
4682,who played mr kidd in diamonds are forever,bespectacled jazz musician Putter Smith,3,0,0.0
4683,who decides pay and allowances of ministers in the state,Independent Parliamentary Standards Authority,7,0,0.0
4684,who invented the meaning of the middle finger,Ancient Greece,7,0,0.0
4685,who's the actor that plays the night king,Richard Colin Brake,8,0,0.0
4686,who was the first character on sesame street,Big Bird,6,1,1.0
4687,where did the english word god come from,"the Old English god ( guþ , gudis in Gothic , guð in Old Norse , god in Frisian and Dutch , and Gott in modern German ) , which is derived from Proto - Germanic * ǥuđán",8,1,1.0
4688,how many countries are there in the continent of africa,54,7,1,1.0
4689,who sang i miss you like the deserts miss the rain,British band Everything but the Girl,11,1,1.0
4690,where do the illinois and mississippi rivers meet,"near Grafton , approximately 25 miles ( 40 km ) northwest of downtown St. Louis and about 20 miles upstream from the confluence of the Missouri River and the Mississippi",5,1,1.0
4691,who has played hope on bold and beautiful,Annika Noelle,6,0,0.0
4692,who has played hope on bold and beautiful,Rachel and Amanda Pace,6,0,0.0
4693,who has played hope on bold and beautiful,Kim Matula,6,0,0.0
4694,when did us beat england in world cup,on 29 June 1950,13,0,0.0
4695,who sang that what friends are for in jungle book,a quartet of `` mop top '' vultures who are making friends with Mowgli,7,0,0.0
4696,how long did it take the titanic to sink after hitting the iceberg,two hours and forty minutes later,8,1,1.0
4697,who boarded the white car on a train leading to the separate but equal doctrine,Homer Plessy,14,1,1.0
4698,what is the monthly average temperature in antarctica,inland they average about - 55 ° C,4,1,1.0
4699,what is the monthly average temperature in antarctica,around - 10 ° c,4,1,1.0
4700,where does the word achilles heel come from,Greek mythology,6,1,1.0
4701,when did south africa became a member of the commonwealth,1931,10,1,1.0
4702,when was the maple leaf first adopted as a symbol in canada,1868,6,1,1.0
4703,when do the clocks go forward in the united kingdom,01 : 00 GMT on the last Sunday of March,22,0,0.0
4704,colours seen in soap bubbles are due to,interference of light reflecting off the front and back surfaces of the thin soap film,5,1,1.0
4705,when was gatorade first sold to the public,1969,6,1,1.0
4706,when does the knight's tale take place,14th - century,7,0,0.0
4707,who conducts the election of vidhan sabha in the state,an electorate consisting of all citizens above the age of 18,5,1,1.0
4708,who sings im gonna love you through it,American country music artist Martina McBride,7,0,0.0
4709,what stimulates the corpus luteum to produce progesterone,Pregnenolone,3,1,1.0
4710,when was the national incident management system established,March 2004,8,1,1.0
4711,when did drew brees start playing in the nfl,2001,5,1,1.0
4712,where is the headquarter of the small industries development bank of india,at Lucknow,5,0,0.0
4713,who wrote the book the shape of water,Guillermo del,6,0,0.0
4714,who wrote the book the shape of water,Guillermo del Toro,5,0,0.0
4715,what is an example of a dying metaphor,`` to kick the bucket '',3,0,0.0
4716,who is the founder of facebook social network,Mark Zuckerberg,4,1,1.0
4717,who played hillary on the fresh prince of bel-air,Karyn Parsons -- Rockwell,5,0,0.0
4718,when did the first zoo open in the world,ca . 3500 BCE,8,0,0.0
4719,the lowest point a stream will erode is known as,Downcutting,9,0,0.0
4720,how far is the peachtree road race in atlanta,10 - kilometer,5,1,1.0
4721,when is the closing ceremonies for the winter olympics 2018,25 February 2018 at 20 : 00 KST ( UTC + 9 ),6,1,1.0
4722,who wrote the famous book the discovery to india,Jawaharlal Nehru,14,0,0.0
4723,where did the last name robinson come from,England,8,0,0.0
4724,most hits by a player in a single mlb game,nine,7,0,0.0
4725,what was the number one song of 1975,`` Love Will Keep Us Together '' by Captain & Tennille,12,1,1.0
4726,who plays veronica on have and have nots,Angela Robinson,3,1,1.0
4727,what type of school is appalachian state university,"a comprehensive ( Master 's L ) , public , coeducational university",7,1,1.0
4728,find out the names of any two plants which show movement,the white mulberry tree,27,0,0.0
4729,find out the names of any two plants which show movement,the Venus flytrap,26,0,0.0
4730,what kind of charge does an object that has an excess of electrons have,negative,10,1,1.0
4731,who was the last colonial leader of nigeria before she gained her independence,Jaja Wachuku,11,0,0.0
4732,how many universities do we have in kenya,13 universities with Letter of Interim Authority ( LIA ),8,0,0.0
4733,how many universities do we have in kenya,22 public universities,9,0,0.0
4734,how many universities do we have in kenya,14 chartered private universities,8,0,0.0
4735,the point at which a planet is the greatest distance away from the sun,aphelion,6,0,0.0
4736,where was the french and indian war mainly fought,"along the frontiers between New France and the British colonies , from Virginia in the south to Newfoundland in the north",6,1,1.0
4737,the altair is considered the first successful personal computer. who developed it,1974,12,1,1.0
4738,how tall is the ferris wheel in london england,135 metres ( 443 ft ) tall,8,0,0.0
4739,rubisco can use ____ or co2 as a substrate,"ribulose - 1 , 5 - bisphosphate",3,1,1.0
4740,who won the battle of the bay of pigs,Cuban Revolutionary Armed Forces,6,0,0.0
4741,who won the intercontinental championship on monday night raw,The Miz,7,0,0.0
4742,who discovered insulin which can be used for medical saver,Frederick Sanger,9,0,0.0
4743,who represents el paso in the house of representatives,Beto O'Rourke,6,1,1.0
4744,who played the mohawk guy in road warrior,Vernon George Wells,3,0,0.0
4745,who was nominated for president by the northern democrats in the election of 1860,Senator Stephen A. Douglas of Illinois,7,1,1.0
4746,who played shawn hunter in boy meets world,Rider King Strong,6,0,0.0
4747,when was the last person to be executed in california,"January 17 , 2006",13,0,0.0
4748,malcolm in the middle what's their last name,Wilkerson,3,1,1.0
4749,who plays wo fat on original hawaii 5-0,Khigh Dhiegh ( born Kenneth Dickerson ),8,1,1.0
4750,who sings i cant fight this feeling anymore,American rock band REO Speedwagon,7,0,0.0
4751,where was when the lights went out filmed,2012,5,1,1.0
4752,what age can my daughter join girl scouts,5 -- 7,8,0,0.0
4753,who is the girl in i feel it coming video,"`` Stargirl '' , portrayed by Kiko Mizuhara",8,0,0.0
4754,when did the story to kill a mockingbird take place,"1936 ,",7,1,1.0
4755,in 1938 westinghouse created elektro. what was elektro,a robot,3,1,1.0
4756,what is the predominant religion in the ukraine,Orthodoxy,5,1,1.0
4757,what physical feature forms the eastern boundary of europe,the Ural Mountains,9,1,1.0
4758,what's the name of the fish market in seattle,The Pike Place Fish Market,4,0,0.0
4759,where does camembert cheese come from in france,"Camembert , Normandy , in northern France",6,1,1.0
4760,who is the doctor from once upon a time,Victor Frankenstein,6,1,1.0
4761,when did american beauty/american psycho come out,"January 16 , 2015",9,1,1.0
4762,who does regina end up with on once upon a time,Robin,7,1,1.0
4763,who was responsible for bombing the spanish town of guernica,Francisco Franco 's nationalist government,6,1,1.0
4764,where did keeping up with the jones come from,Arthur R. `` Pop '' Momand in 1913,10,1,1.0
4765,what is the main purpose of the pentagon,The Pentagon is the headquarters of the United States Department of Defense,5,1,1.0
4766,who plays the bear in dr. dolittle 2,Lisa Kudrow,4,1,1.0
4767,which part of rigveda gives an account of the origin of the universe,"The Nasadiya Sukta ( after the incipit ná ásat , or `` not the non-existent '' ) , also known as the Hymn of Creation",6,0,0.0
4768,who sang if you like pina coladas lyrics,British - born American singer Rupert Holmes,5,1,1.0
4769,where does the conversion of angiotensin i to angiotensin ii occur,brain,5,1,1.0
4770,where does the conversion of angiotensin i to angiotensin ii occur,lung,5,1,1.0
4771,where does the conversion of angiotensin i to angiotensin ii occur,endothelial cells,5,1,1.0
4772,where does the conversion of angiotensin i to angiotensin ii occur,kidney epithelial cells,5,1,1.0
4773,who wrote and sang don't worry be happy,Bobby McFerrin,6,1,1.0
4774,when are new episodes of the grand tour released,weekly,8,1,1.0
4775,who was the peasant girl who fought against england with the french troops,Joan of Arc,14,0,0.0
4776,where is super bowl 52 taking place at,"U.S. Bank Stadium in Minneapolis , Minnesota",6,0,0.0
4777,the cosby show sondra and elvin get married,season four,3,1,1.0
4778,who played winston churchhill in the darkest hour,Gary Oldman,4,1,1.0
4779,who negotiated the treaties with france providing for french support of the revolutionary war,British,11,1,1.0
4780,what does sarah name mean in the bible,noblewoman,4,1,1.0
4781,what does sarah name mean in the bible,princess,4,1,1.0
4782,which country led the boycott of the olympic games in 1980,the United States,11,1,1.0
4783,the great wall of china in north korea,Bakjak Fortress,7,0,0.0
4784,who invented the first antivirus software and when was it written,1987,7,1,1.0
4785,who invented the first antivirus software and when was it written,Bernd Fix,7,1,1.0
4786,wayne rooney first hat trick for man utd,2006 -- 07,4,1,1.0
4787,president are allowed to issue which kind of orders without the approval of congress,executive order,17,1,1.0
4788,who won the us open 2017 golf tournament,Brooks Koepka,12,0,0.0
4789,what county is punta gorda florida located in,Charlotte County,4,1,1.0
4790,who came up with the vaccine for polio,Jonas Salk,4,1,1.0
4791,we don't need no stinkin badges movie quote,The Treasure of the Sierra Madre,6,1,1.0
4792,when did the first settlers come to america,the 10th or 11th century,19,0,0.0
4793,what type of plants are parsley and carrots,Apiaceae,4,1,1.0
4794,where are the white cliffs of dover located why are they white,"The White Cliffs of Dover are cliffs that form part of the English coastline facing the Strait of Dover and France . The cliffs are part of the North Downs formation . The cliff face , which reaches up to 350 feet ( 110 m ) , owes its striking appearance to its composition of chalk accented by streaks of black flint . The cliffs stretch along the coastline for eight miles ( 13 km ) , spreading east and west from the town of Dover in the county of Kent , an ancient and still important English port .",4,1,1.0
4795,who wrote the song gotta travel on,"Paul Clayton , The Weavers , Larry Ehrlich , and Dave Lazer",6,0,0.0
4796,when did england declare war on germany 1939,3 September 1939,6,0,0.0
4797,where did england come in the eurovision last night,15th,18,1,1.0
4798,who defeated the new york jets on the first televised monday night football game,the Browns,20,0,0.0
4799,who donates blood to the recipient in an autotransfusion,a person receives their own blood for a transfusion,4,1,1.0
4800,what does it mean by chewing the cud,meditating or pondering,4,1,1.0
4801,what is the weather like in oregon in the winter,chilly with frequent rain,5,1,1.0
4802,what episode of adventure time is lemongrab in,Too Young,4,1,1.0
4803,of what are the north american cascade mountains an example,rugged topography,8,0,0.0
4804,when does hodgins end up in a wheelchair,Season 11,6,1,1.0
4805,who plays coco spectra on bold and beautiful,Courtney Grosbeck,4,0,0.0
4806,mobility of the electrons in a material is expressed in units of,cm / ( V s ),8,1,1.0
4807,where was the movie anne of green gables filmed,"Hamilton , Ontario",4,0,0.0
4808,where was the movie anne of green gables filmed,Prince Edward Island,4,1,1.0
4809,where was the movie anne of green gables filmed,"Stouffville , Ontario",3,0,0.0
4810,where was the movie anne of green gables filmed,Jacksons Point,3,0,0.0
4811,where was the movie anne of green gables filmed,Ontario,3,0,0.0
4812,where was the movie anne of green gables filmed,Westfield Heritage Village,3,0,0.0
4813,who led 21 elephants across the brooklyn bridge in 1884,Jumbo,10,1,1.0
4814,the depth sensor of the kinect uses what type of projector,infrared laser projector,7,1,1.0
4815,who played in the finals of the 2014 world cup,Argentina,10,1,1.0
4816,who played in the finals of the 2014 world cup,Germany,10,1,1.0
4817,who sings honey don't by the beatles,Ringo Starr,3,1,1.0
4818,when did the movie the post go into production,"May 30 , 2017",5,0,0.0
4819,when was the preamble to the us constitution written,during the last days of the Constitutional Convention,9,0,0.0
4820,who sings calvin harris how deep is your love,Ina Wroldsen,6,1,1.0
4821,pioneer species are species that enter the area _,first to colonize previously biodiverse steady - state ecosystems,8,1,1.0
4822,explorer who found a sea route to india around africa,Vasco da Gama,9,1,1.0
4823,who is telling the story in canterville ghost,Sir Simon,4,1,1.0
4824,who had the most medals in the 2016 olympics,United States,7,1,1.0
4825,who played chips girlfriend polly on my three sons,Ronne Troup,7,1,1.0
4826,when was qatar chosen for the world cup,2 December 2010,7,1,1.0
4827,when is new series of criminal minds starting,"September 27 , 2017",9,0,0.0
4828,where was the movie the ugly truth filmed,Foresthill Bridge near Auburn,4,1,1.0
4829,where was the movie the ugly truth filmed,Sacramento,4,1,1.0
4830,where was the movie the ugly truth filmed,Los Angeles,4,1,1.0
4831,where was the movie the ugly truth filmed,San Pedro,4,1,1.0
4832,where does the term poop deck come from,"from the French word for stern , la poupe , from Latin puppis",8,1,1.0
4833,who bought the old american embassy in london,Qatari Diar,18,1,1.0
4834,the plaque that develops from atherosclerosis is made up of,intimal - smooth - muscle cell,5,1,1.0
4835,the plaque that develops from atherosclerosis is made up of,macrophages,5,1,1.0
4836,the plaque that develops from atherosclerosis is made up of,foam cells,4,1,1.0
4837,where is the under armour all american game,typically held in early January in the U.S. state of Florida,5,0,0.0
4838,who sets up the independent agencies of the executive branch,Congress,9,0,0.0
4839,who wrote the song come a little bit closer,Wes Farrell,7,1,1.0
4840,who wrote the song come a little bit closer,Tommy Boyce,7,1,1.0
4841,who wrote the song come a little bit closer,Bobby Hart,7,1,1.0
4842,where is the placenta attached to the mother,wall of the uterus,4,1,1.0
4843,relatively small bodies which generally orbit the sun between mars and jupiter are called,asteroids,13,1,1.0
4844,when was make you feel my love written,1997,7,1,1.0
4845,where does the count of monte cristo live,Paris,4,1,1.0
4846,what has tyrion been called on game of thrones,the Halfman,9,0,0.0
4847,what has tyrion been called on game of thrones,the Imp,8,0,0.0
4848,who was awarded param vir chakra during un peace keeping mission,Gurbachan Singh Salaria,6,0,0.0
4849,how many time have hampshire won the county championship,twice,7,1,1.0
4850,what percentage of the lakshadweep population belongs to the tribal community,More than 93 %,6,1,1.0
4851,who appeared at his party's 1932 nominating convention to give an acceptance speech,Roosevelt,9,1,1.0
4852,where does the dimple in the chin come from,"inherited trait in humans , where the recessive gene causes the cleft chin",5,1,1.0
4853,what are the three pins which may be worn below your name on the ffa jacket,"the highest office , highest award , and highest organizational degree",12,1,1.0
4854,when's the last time notre dame played georgia,2015,8,1,1.0
4855,what war is the abba song fernando about,The Mexican Revolution of 1910,6,1,1.0
4856,which animal was associated with the chicago cubs curse,Billy Goat,4,1,1.0
4857,when was the last time egypt qualified for the world cup,2018,10,1,1.0
4858,where does the pbs show the coroner take place,South Devon coastal town,6,0,0.0
4859,when did the education reform start in america,1980s,16,0,0.0
4860,who did the red sox play in 2004 world series,St. Louis Cardinals,8,1,1.0
4861,where do tornadoes most commonly occur in the us,east of the Rocky Mountains,14,0,0.0
4862,hydro power potential in hp according to latest estimate,about twenty five percent of the national potential,5,0,0.0
4863,how many planet fitnesses are there in the united states,"1,600",22,1,1.0
4864,who said he came he saw he conquered,Julius Caesar,4,0,0.0
4865,1 light year equal to how many km,9.5 trillion kilometres,10,1,1.0
4866,when did the ottoman empire take over greece,1458,7,1,1.0
4867,where is the 2017 baseball all-star game being played,Marlins Park,8,1,1.0
4868,who benefited from the dissolution of the monasteries,Henry VIII,5,1,1.0
4869,who does pocahontas choose in the second movie,Rolfe,7,1,1.0
4870,from the french meaning millers wife a cookery method,Meunière,9,0,0.0
4871,when is the story of my antonia set,towards the end of the 19th century,7,0,0.0
4872,who is the present chief minister of chhattisgarh,Raman Singh of the Bharatiya Janata Party,5,1,1.0
4873,the predominant texture in the classical era was,homophonic,5,1,1.0
4874,why is southern ireland not part of great britain,result of the Anglo - Irish Treaty,8,0,0.0
4875,who is responsible for organising the rehearsal schedule for a production,The stage manager,11,0,0.0
4876,when does the next episode of dynasty come out,"October 12 , 2018",8,0,0.0
4877,what does the japanese word maru mean in english,circle,8,0,0.0
4878,who was the blind norse god of who shot balder,Höðr,4,0,0.0
4879,central american republic that gained independance from spain,Guatemala,14,1,1.0
4880,where was the movie going in style filmed,"Astoria , Queens",4,1,1.0
4881,where was the movie going in style filmed,"Brooklyn , New York City",4,1,1.0
4882,who sang annie i'm not your daddy,Kid Creole and the Coconuts,4,1,1.0
4883,who is captain pike on the uss enterprise,the second captain,3,0,0.0
4884,name of the person who own the stockholm water prize in 2006,Professor Asit K. Biswas,8,1,1.0
4885,when was the first ski doo snowmobile made,1959,5,1,1.0
4886,who was believed to be the son of re the sun god,The rulers of the Fifth Dynasty,5,0,0.0
4887,who won the tour de france bicycle race,Geraint Thomas,6,0,0.0
4888,where did the idea of chivalry come from,the medieval institution of knighthood,5,1,1.0
4889,where is the biggest store in the world,Shinsegae,4,0,0.0
4890,where is acadia national park located in maine,near Bar Harbor,6,1,1.0
4891,the guy who tries to kill bugs bunny,Elmer J. Fudd,5,0,0.0
4892,where does the last name blackwell come from,British origin,9,0,0.0
4893,when did the holocaust museum in washington dc open,"April 26 , 1993",6,0,0.0
4894,what is adobe flash player plugin used for,"SWF files that can be created by the Adobe Animate and Adobe Flash Professional authoring tools , by Adobe Flash Builder or by third party tools such as FlashDevelop",4,1,1.0
4895,what specific type of acquired immunity vaccines provide,Artificially acquired active immunity,7,1,1.0
4896,when did dragon ball z end in america,1998,7,1,1.0
4897,what highway goes from the east coast to the west coast,U.S. Highway 20 ( US 20 ),13,0,0.0
4898,where is niagara falls located in the us,"Niagara County , New York , United States",6,0,0.0
4899,programmable logic controls (plc) is part of the knowledge base for,"manufacturing processes , such as assembly lines , or robotic devices , or any activity that requires high reliability control and ease of programming and process fault diagnosis",6,1,1.0
4900,when was wrath of the lich king announced,"August 3 , 2007",3,1,1.0
4901,what is the name of currency of brazil,"the Brazilian real ( plural reais , sign R $ , code BRL )",5,0,0.0
4902,numerical value of magnitude of a physical quantity is,usually a real number,5,0,0.0
4903,what type of polymers have the ester functional group,monomers,7,0,0.0
4904,who has the power to admit new states,Congressional approval with the President 's signature,10,0,0.0
4905,when did the movie the accountant come out,2016,8,1,1.0
4906,a memorial commemorating the landing of the 1820 settlers,the 1820 Settlers National Monument,4,1,1.0
4907,eucharistic miracle in lanciano italy in 750 a.d,Miracle of Lanciano,3,1,1.0
4908,who are cain and abel in the bible,sons of Adam and Eve,2,1,1.0
4909,where is charleston sc located on a map,located on Charleston Harbor,4,0,0.0
4910,where is charleston sc located on a map,Charleston -- North Charleston -- Summerville Metropolitan Statistical Area,4,0,0.0
4911,where is charleston sc located on a map,just south of the geographical midpoint of South Carolina 's coastline,4,0,0.0
4912,what is in the place of the twin towers,One World Trade Center,6,0,0.0
4913,when did new zealand become a british colony,1841,14,1,1.0
4914,what is the name of the first five books of the jewish bible,The Torah,14,1,1.0
4915,where are the stairs that rocky ran up,"the Philadelphia Museum of Art , in Philadelphia , Pennsylvania",5,0,0.0
4916,who won the nhl scoring race this year,Connor McDavid,14,0,0.0
4917,who played guitar on the top gun anthem,Steve Stevens,3,1,1.0
4918,how long was the russian war in afghanistan,over nine years,9,0,0.0
4919,where is the shutter speed located on a camera,digital sensor inside the camera,4,1,1.0
4920,when did the smoking ban start in scotland,26 March 2006,7,1,1.0
4921,a solution to the problem of indefinite blockage of low-priority processes is,A steady stream of higher - priority processes,13,0,0.0
4922,when did the east indian came to guyana,"May 5 , 1838 , the year of finalized abolition slave emancipation in the British West Indies and the beginning of the indentured labor system",8,0,0.0
4923,need for speed payback where does it take place,Fortune Valley,5,1,1.0
4924,who are the tag team champions on smackdown,Heath Slater and Rhyno,2,1,1.0
4925,what does nitrogen gas do to your body,"acts as a simple diluent to reduce oxygen concentration in inspired gas and blood to dangerously low levels , thereby eventually depriving all cells in the body of oxygen",4,0,0.0
4926,who plays poseidon in wrath of the titans,Danny Huston,5,1,1.0
4927,the girl who played carol anne in poltergeist,Heather Michele O'Rourke,5,1,1.0
4928,where is the keel located on a boat,below a boat along the central line,4,1,1.0
4929,who dies in girl meets world season 2,Mrs. Svorski,13,0,0.0
4930,when did mcdonald's all day breakfast start,2015,18,0,0.0
4931,when was the first flat screen tv sold,1958,19,0,0.0
4932,when did thomas the tank engine became cgi,in 2009,4,1,1.0
