,question,answer,query_duration,answer_present,average_precision
3908,the gram panchayat is the executive body of village headed by the,sarpanch,7,1,0.8486111111111111
3909,who is the founder of law of attraction,Phineas Quimby,8,1,1.0
3910,in how the grinch stole christmas where does the title character live,Whoville,11,1,0.9126984126984127
3911,where is the heart of a snake located,"in a sac , called the pericardium , located at the bifurcation of the bronchi",7,1,1.0
3912,what was the main goal of the gemini program,the development of space travel techniques to support the Apollo mission to land astronauts on the Moon,8,1,1.0
3913,who plays emily's father on pretty little liars,Eric D. Steinberg,10,0,0.0
3914,who climbed up the beanstalk to get back his money bag hen and harp,Jack,22,1,0.790909090909091
3915,who does the voice for patrick on spongebob,William Mark `` Bill '' Fagerbakke,8,0,0.0
3916,who sings girl you really got me going,the Kinks,39,1,1.0
3917,who plays hope morrison in home and away,Jessica Falkholt,13,1,1.0
3918,who does bianca marry in taming of the shrew,Linda Arvidson,17,1,0.25
3919,what are the child labor laws in the us,address issues related to the employment and welfare of working minors and children,34,1,1.0
3920,who wrote the music for land of hope and glory,Edward Elgar,18,1,1.0
3921,what type of accreditation is the higher learning commission,post-secondary education institutions in the central United States,10,1,1.0
3922,when did france won the first world cup,1998,14,1,0.5983946608946609
3923,when did the old man on pawn shop pass away,"June 25 , 2018",26,1,0.2
3924,who led a successful marxist revolution in north korea,Alexandra Kim,14,1,0.3333333333333333
3925,who plays rhonda from that 70's show,Cynthia Ann LaMontagne,10,1,0.14285714285714285
3926,when did my big fat greek wedding 2 come out,"March 25 , 2016",31,1,1.0
3927,who did taylor swift play in the lorax,Audrey,9,1,0.7916666666666666
3928,what is the highest elevation town in colorado,Alma,12,1,0.5
3929,what scientists is credited with proposing the principle of uniformitarianism,James Hutton,8,1,0.8520408163265306
3930,who has the most super bowl losses in nfl history,Denver Broncos,12,1,0.7991452991452991
3931,who has the most super bowl losses in nfl history,New England Patriots,12,1,0.8369453778544689
3932,who is running for seattle mayor in 2017,Cary Moon,11,1,1.0
3933,who is running for seattle mayor in 2017,Jenny Durkan,11,1,1.0
3934,when was the last time a volcano erupted in utah,"May 18 , 1980",10,1,0.3333333333333333
3935,what song does the musical road in lancaster play,part of the Finale of the William Tell Overture,16,1,1.0
3936,who is the commander in chief of military,President of the United States,7,1,0.49924242424242427
3937,when were electric trains introduced in the uk,1883,17,1,0.1
3938,who was the original singer of fooled around and fell in love,Mickey Thomas,9,1,0.75
3939,who played guitar on speak of the devil,Night Ranger guitarist Brad Gillis,9,1,0.5
3940,when do form 4s need to be filed,before the end of the second business day following a change in ownership of securities or derivative securities ( including the exercise or grant of stock options ),8,0,0.0
3941,who wrote the music for once more with feeling,Joss Whedon,10,1,0.5
3942,who won most super bowls in a row,San Francisco 49ers,9,1,0.8093614718614719
3943,who won most super bowls in a row,Green Bay Packers,9,1,0.8223375390042057
3944,who won most super bowls in a row,Miami Dolphins,10,1,0.766192537621109
3945,who won most super bowls in a row,Pittsburgh Steelers,11,1,0.646395579728913
3946,who won most super bowls in a row,Dallas Cowboys,10,1,0.9935897435897436
3947,who won most super bowls in a row,Denver Broncos,10,1,0.7500832500832498
3948,who won most super bowls in a row,New England Patriots,18,1,0.8155143467643468
3949,what are the two most successful teams in spains soccer clubs,Barcelona,36,1,0.663888888888889
3950,what are the two most successful teams in spains soccer clubs,Real Madrid,38,1,0.35
3951,between which two state is the krishna godavari water dispute notice,Krishna,32,1,0.9614769489769489
3952,between which two state is the krishna godavari water dispute notice,Godavari,26,1,0.9159497068587978
3953,who is the host of price is right live,George Gray,10,1,0.7095238095238094
3954,who won the very first season of survivor,Richard Holman Hatch Jr,23,1,0.1111111111111111
3955,when were the first pair of eyeglasses made,13th century,44,1,1.0
3956,how many countries i can go with canadian passport,172,36,1,0.3666666666666667
3957,how many canadian soldiers are in afghanistan right now,undisclosed number,28,1,1.0
3958,when was hd tv introduced in the uk,2006,15,1,0.620970695970696
3959,what is the altitude of sacred valley peru,"ranging from 3,000 metres ( 9,800 ft ) at Pisac to 2,050 metres ( 6,730 ft ) at the Urubamba River below the citadel of Macchu Piccu",13,1,1.0
3960,who plays audrey in little shop of horrors,Ellen Greene,28,1,0.5833333333333333
3961,who provided most of the labor on southern plantations,Africans held captive for slave labor,16,1,0.25
3962,the muslim sect of sufism use extended periods of whirling as a means to,"reach the source of all perfection , or kemal",14,1,0.8333333333333333
3963,australia's next top model season 8 host,Jennifer Hawkins,13,1,0.7048611111111112
3964,who made eva smith pregnant in inspector calls,Eric,25,1,1.0
3965,when did the first hpv vaccine come out,2006,47,1,0.488095238095238
3966,how many moons does pluto have and their names,Hydra,16,1,0.7928571428571429
3967,how many moons does pluto have and their names,Charon,19,1,0.863131313131313
3968,how many moons does pluto have and their names,Styx,13,1,0.95
3969,how many moons does pluto have and their names,Nix,20,1,0.8666666666666667
3970,how many moons does pluto have and their names,Kerberos,11,1,0.8666666666666667
3971,who sings there's always something there to remind me,Lou Johnson,13,1,1.0
3972,who sings there's always something there to remind me,Dionne Warwick,22,1,1.0
3973,when did the third crusade start and end,1189 -- 1192,30,1,1.0
3974,where does the 407 start in the east,at the junction of the Queen Elizabeth Way ( QEW ) and Highway 403 in Burlington,24,1,1.0
3975,what is the punishment for drunk driving in india,"₹ 2,000 to ₹ 10,000 and imprisonment from 6 months to 4 years",24,0,0.0
3976,who played bones in the new star trek,Karl - Heinz Urban,17,0,0.0
3977,what is the name of the traditional drink of oaxaca,Tejate,13,1,0.1111111111111111
3978,what was the main goal of the niagara movement,opposition to racial segregation and disenfranchisement,14,1,1.0
3979,author of book orange is the new black,Piper Eressea Kerman,20,0,0.0
3980,who is the founder of khan academy of hugli popular free online education platform,Sal Khan,14,1,0.8333333333333333
3981,thasos revolted in order to be free of,Athenian control,8,1,0.3333333333333333
3982,government of india introduced the right to education on,4 August 2009,25,1,0.1
3983,who has the longest wingspan in nba history,Manute Bol,13,1,1.0
3984,where are chromosomes found in a plant cell,cell nucleus,11,1,0.5499999999999999
3985,when do the events of shadow of war take place,between the events of The Hobbit and The Lord of the Rings,23,1,1.0
3986,who has the the most subscribers on youtube,PewDiePie,30,1,0.9188983855650521
3987,when did five finger death punch become a band,2005,31,1,0.7182539682539681
3988,where does hunt for the wilderpeople take place,New Zealand,12,1,0.7708333333333334
3989,man who climbed mount everest with no legs,Mark Joseph Inglis,9,0,0.0
3990,who abdicated from the british throne in 1936,Edward VIII ( Edward Albert Christian George Andrew Patrick David ; 23 June 1894 -- 28 May 1972 ),17,1,0.3333333333333333
3991,who wrote standing in the need of prayer,Rusty Goodman,8,0,0.0
3992,where does the last name meyers come from,Anglo - Saxon England,24,1,0.5
3993,how i met your mother final episode youtube,Last Forever,9,1,0.6833333333333333
3994,where does the sea get its colour from,the interactions of incident light with substances or particles present in the water,11,0,0.0
3995,what is the second movie of i am number four,The Power of Six,48,1,0.5
3996,what episode of the office does phyllis get flashed,the twenty - second episode of the third season of the US version of The Office,11,1,0.25
3997,in texas v. johnson the supreme court ruled that flag-burning is protected by the​,was protected speech under the First Amendment to the United States Constitution,21,1,1.0
3998,when did the song mony mony come out,1981,17,1,1.0
3999,when did the song mony mony come out,1968,17,1,0.8766666666666666
4000,in which of the following mountain ranges would you find mont blanc,Alps,12,1,0.9317956349206349
4001,when did the dutch east india company end,1799,17,1,0.7413530913530912
4002,the percentage of the inheritance of obesity that is accounted for by genetic factors is about,40 -- 70 %,10,1,1.0
4003,abc analysis is based on the principle that,the ' A ' items will typically account for a large proportion of the overall value but a small percentage of the number of items,10,1,1.0
4004,when is international day for disaster reduction celebrated,October 13,16,1,1.0
4005,where does the last name carson come from,Scottish origin,11,1,0.1111111111111111
4006,what is abby's real name from ncis,Pauley Perrette,10,1,0.8238170163170164
4007,5 types of prayer in the catholic church,Prayer of Thanksgiving,15,1,1.0
4008,5 types of prayer in the catholic church,Blessing and Adoration,16,1,1.0
4009,5 types of prayer in the catholic church,Prayer of Petition,15,1,1.0
4010,5 types of prayer in the catholic church,Prayer of Intercession,15,1,1.0
4011,who was the roman emperor when christ was born,Tiberius,14,1,0.4983164983164983
4012,who founded the samaj samata sangh in 1927,B.R. Ambedkar,7,1,0.5416666666666666
4013,who pioneered the birth control clinic in the us,Margaret Higgins Sanger,19,0,0.0
4014,who coined the term chunk for memory researchers,George Miller,10,1,0.7666666666666666
4015,who suggested class conflict drives human history and is at the core of human progress,Marx,18,1,0.5099206349206349
4016,who conducts a title search and issues a report,Anyone,16,1,1.0
4017,who does the voice of buzz light year,Pat Fraley,11,1,1.0
4018,who does the voice of buzz light year,Tim Allen,10,1,0.5027272727272727
4019,who does the voice of buzz light year,Patrick Warburton,10,1,1.0
4020,who moved my cheese what does the maze represent,one 's environment,13,1,1.0
4021,is an internal company-wide system of computer networks,An intranet,10,1,1.0
4022,who sang yummy yummy yummy i've got love in my tummy,Arthur Resnick and Joey Levine,8,1,1.0
4023,when was the tank first used in ww1,at the Battle of Flers - Courcelette ( part of the Battle of the Somme ) on 15 September 1916,9,0,0.0
4024,how many national championships has michigan won in football,11,18,1,0.9328688987779898
4025,when did the new 5p come into circulation,June 1990,9,1,0.5
4026,when did public health start in the united states,1798,59,1,0.7
4027,what event was honored at the first recorded fathers day in the us,"a memorial service held for a large group of men who died in a mining accident in Monongah , West Virginia in 1907",45,1,0.5
4028,who according to jains was the founder of jainism,"The Jains claim their religion to be eternal , and consider Rishabhanatha to be the founder in the present time - cycle",16,1,1.0
4029,how long do golden retrievers live on average,about 11 to 12 years .,12,1,1.0
4030,when did the angel island immigration station open why was it built,"because of its isolated location , making it very easy to control immigrants , contain outbreaks of disease , and enforce the new immigration laws",55,1,1.0
4031,when did the angel island immigration station open why was it built,"from January 21 , 1910 to November 5 , 1940",46,1,1.0
4032,what is the most developed country in south asia,India,14,1,0.9866452991452991
4033,who played the leader of the saxons in king arthur,Stellan Skarsgård,45,1,0.5
4034,who is crowned king of scotland at the end of macbeth,Malcolm,16,1,0.9287749287749286
4035,what is the hilux called in the us,Compact Truck,26,1,1.0
4036,what is the hilux called in the us,Truck,23,1,0.9355089355089355
4037,what is the hilux called in the us,Pickup Truck,32,1,0.9242424242424241
4038,where does the term riding shotgun come from,"the guard who rode alongside a stagecoach driver , ready to use his shotgun to ward off bandits or Native Americans",15,1,1.0
4039,who played guitar in no sleep till brooklyn,guitarist for Slayer,10,1,1.0
4040,who played guitar in no sleep till brooklyn,Kerry King,12,1,1.0
4041,where is the biggest kmart in the world,Guam,7,1,0.6428571428571428
4042,which mountain range is found along the east coast of mexico,Sierra Madre Oriental,16,1,0.1111111111111111
4043,who hit the shot heard round the world golf,Gene Sarazen,10,1,0.07692307692307693
4044,who does emma end up with in once upon a time,Hook,10,1,0.8599888537388536
4045,what is the measurement of low or high sound called,Pitch,13,1,0.4797979797979797
4046,what's the meaning of the name doreen,"related to the - ín suffix used in Irish , added to first names to distinguish a child with the same first name as her or his parent",7,1,1.0
4047,what's the meaning of the name doreen,`` gift '' from Greek doron,7,1,1.0
4048,who won the 2018 women's wimbledon final,Angelique Kerber,14,1,0.8055555555555555
4049,who wrote you're gonna miss this,Lee Thomas Miller,16,1,1.0
4050,who wrote you're gonna miss this,Ashley Gorley,13,1,1.0
4051,who has won the most spanish league titles,Real Madrid,16,1,0.9935897435897436
4052,who did prince write little red corvette about,Lisa Coleman 's pink Mercury Montclair Marauder,13,1,1.0
4053,first african american to win a nobel peace prize,Ralph Bunche,27,0,0.0
4054,the day they drove old dixie down meaning,"the economic and social distress experienced by the protagonist , a poor white Southerner , during the last year of the American Civil War , when George Stoneman was raiding southwest Virginia",30,1,1.0
4055,where does the thoracic duct drain lymph from,"the systemic ( blood ) circulation at the angle of the left subclavian and internal jugular veins as a single trunk , at the commencement of the brachiocephalic vein",8,1,1.0
4056,when were sour cream and onion chips invented,the late 1970s,9,1,0.26666666666666666
4057,conventions on the right of persons with disabilities,The Convention on the Rights of Persons with Disabilities is an international human rights treaty of the United Nations,8,1,1.0
4058,who played rockford's dad in the rockford files,Noah Beery Jr.,7,1,0.75
4059,what is a period of 3 years called,triennium,21,0,0.0
4060,who is the girl in the new at&t commercial,Milana Aleksandrovna Vayntrub,13,0,0.0
4061,who votes for acc player of the year,the league 's head coaches,18,1,1.0
4062,when does relaxin start being produced during pregnancy,During the first trimester of pregnancy,12,1,0.6428571428571428
4063,who holds the record for eating hot dogs,Takeru Kobayashi,10,1,1.0
4064,who sang the great gig in the sky,Pink Floyd,8,1,0.7875
4065,who sang the song new york state of mind,Billy Joel,29,1,0.75
4066,what kind of car is jazz from transformers,Martini Porsche 935 turbo,11,1,1.0
4067,ballroom dance performed by four couples in a square formation,square dance,18,1,0.47619047619047616
4068,when did the red hot chili peppers start,1983,9,1,0.8333333333333333
4069,how do you know if a product is optically active,rotation of the plane of polarization of linearly polarized light,17,0,0.0
4070,when does spike come back in season 3,episode `` Lovers Walk '',18,0,0.0
4071,what causes your anion gap to be high,overdosing on aspirin,10,1,0.5
4072,what causes your anion gap to be high,acid produced by the body,19,1,0.5
4073,what causes your anion gap to be high,ingesting methanol,10,1,0.5
4074,what is the highest point of elevation in the state of florida,345 feet ( 105 m ) above mean sea level,13,1,0.41666666666666663
4075,who did dos anjos beat for the title,Anthony Pettis,13,1,1.0
4076,which of the following is not a soft cost of construction,direct construction cost,18,1,1.0
4077,who played the good witch of the north,Mary William Ethelbert Appleton `` Billie '' Burke,20,0,0.0
4078,where does the movie dazed and confused take place,Texas,12,1,1.0
4079,what is the origin of vesicles in a basalt,"dissolved gases come out of solution and form bubbles as the magma decompresses as it reaches the surface , yet are trapped as the erupted lava hardens before the gases can escape",23,1,1.0
4080,who sings more than a woman to me,the Bee Gees,11,1,0.35952380952380947
4081,1995 scorsese film starring robert de niro and sharon stone,Casino,24,1,0.9166666666666666
4082,economist intelligence unit's ranking of the most livable cities,Vienna,10,1,0.3333333333333333
4083,economist intelligence unit's ranking of the most livable cities,Melbourne,18,1,0.3333333333333333
4084,economist intelligence unit's ranking of the most livable cities,Vancouver,16,1,0.31177156177156173
4085,actress who plays kate in my sister's keeper,Sofia Vladimirovna Vassilieva,15,1,0.125
4086,how did the great lakes st lawrence seaway influence the development of cities in the region,a nautical link would lead to development of the communities and economies of the Great Lakes region by enabling ocean - going ships,14,1,1.0
4087,where does fosters home for imaginary friends take place,a world in which imaginary friends coexist with humans,14,1,1.0
4088,when did panic at the disco release say amen,"March 21 , 2018",10,1,0.6235897435897436
4089,who won the football world cup in 2008,Manchester United,17,1,0.7
4090,where is world's largest gold mine situated,"in the province of Papua in Indonesia near Puncak Jaya , the highest mountain in Papua",9,0,0.0
4091,where does song of the south take place,in the state of Georgia,13,1,1.0
4092,where does song of the south take place,on a plantation,13,1,1.0
4093,what are the three tribes that make up the sioux nation,Eastern Dakota,37,1,0.7575757575757575
4094,what are the three tribes that make up the sioux nation,Lakota,37,1,0.8696503496503498
4095,what are the three tribes that make up the sioux nation,Western Dakota,29,1,0.740909090909091
4096,when was the book of mormon divided into chapters and verses,1879,10,1,0.6111111111111112
4097,what are the names of the singers in fifth harmony,Lauren Jauregui,19,1,0.625
4098,what are the names of the singers in fifth harmony,Ally Brooke,17,1,0.625
4099,what are the names of the singers in fifth harmony,Normani Kordei,26,1,0.625
4100,what are the names of the singers in fifth harmony,Dinah Jane,13,1,0.625
4101,who is known as iron man of india,Patel,27,1,0.25
4102,where did the beatles walk across the road,"3 Abbey Road , St John 's Wood",10,1,0.25
4103,when does jim come back on the office,In `` The Merger '',12,1,0.6428571428571428
4104,who played tom paris in star trek voyager,Robert Duncan McNeill,13,1,0.8333333333333333
4105,what is the deepest lake in the state of arkansas,Lake Ouachita,14,1,0.6428571428571428
4106,where does the riverwalk start in san antonio,Downtown,10,1,0.9136577708006278
4107,who starred in the movie where eagles dare,Mary Ure,10,1,1.0
4108,who starred in the movie where eagles dare,Richard Burton,10,1,1.0
4109,who starred in the movie where eagles dare,Clint Eastwood,10,1,1.0
4110,how to write the name of god in hebrew,יהוה ‬,10,1,0.41666666666666663
4111,who played ainsley hayes on the west wing,Emily Mallory Procter,29,1,1.0
4112,the greek usually thought of as the first western philosopher was who,Thales of Miletus,27,1,0.45192307692307687
4113,first president to say live from new york on snl,Gerald Ford,50,1,0.75
4114,who did the ravens beat in their first super bowl,New York Giants,31,1,0.8121804121804121
4115,who wrote the song here comes my baby,Cat Stevens,15,1,1.0
4116,what is sue's real name from the middle,Eden Rebecca Sher,34,0,0.0
4117,where did the concept of critical thinking originate,Richard W. Paul,18,1,1.0
4118,actress who played amy pond in doctor who,Karen Sheila Gillan,10,1,0.125
4119,when did keeping up with the kardashians start,"October 14 , 2007",13,1,1.0
4120,when do joe and helen get together on wings,season finale of the sixth season,27,1,1.0
4121,what is long may you run neil young about,Neil Young 's first car,28,1,1.0
4122,what was the purpose of the black legend,"demonizing Spain , its people and its culture in an intentional attempt to damage its reputation",10,1,1.0
4123,who played george luz in band of brothers,Richard Harper `` Rick '' Gomez,11,1,1.0
4124,what kind of plant do chia seeds come from,species of flowering plant in the mint family,20,1,0.25
4125,who played dr mark sloan on grey's anatomy,Eric Dane,11,1,0.986013986013986
4126,name of toy store in home alone 2,Duncan 's Toy Chest,16,1,1.0
4127,what is the meaning of rabi ul awal,the third month in the Islamic calendar,6,1,0.3611111111111111
4128,where did the name phillips 66 come from,from the 1927 `` Phillips 66 '' trademark of ConocoPhillips predecessor Phillips Petroleum Company,12,1,1.0
4129,where is the tv show when calls the heart filmed,the University Women 's Club of Vancouver,14,1,1.0
4130,where is the tv show when calls the heart filmed,"south of Vancouver , British Columbia , on a farm surrounded by vineyards",13,1,1.0
4131,who invaded india in first battle of panipat,Babur,21,1,0.7910245310245312
4132,when was the death penalty stopped in england,1998,16,1,0.3065367965367966
4133,what was the purpose of the court packing plan,to obtain favorable rulings regarding New Deal legislation,9,0,0.0
4134,where does the john deere classic take place,"TPC Deere Run in the Quad Cities community of Silvis , Illinois",13,1,1.0
4135,the two most abundant elements in earth’s atmosphere today are,oxygen,47,1,0.9387412587412588
4136,the two most abundant elements in earth’s atmosphere today are,nitrogen,39,1,0.9575757575757574
4137,who wrote the play the barber of seville,Pierre Beaumarchais,7,1,0.6583333333333333
4138,who sang the original beauty and the beast song,British - American actress Angela Lansbury,21,1,1.0
4139,who played bill cosby's father on the cosby show,Earle Hyman,11,1,0.22619047619047616
4140,the girl who leapt through time who is the aunt,protagonist of the novel,18,1,1.0
4141,what airline has a hub in new orleans,Louis Armstrong New Orleans International Airport,20,1,1.0
4142,1818 first european life insurance company in kolkata,Oriental Life Insurance Company,18,1,0.8333333333333333
4143,which enzyme seals the gap between the okazaki fragments,ligase,11,1,0.9471939676485132
4144,what happened to the group brighter side of darkness,disbanded in 1974,9,1,1.0
4145,the measurement of moles of solute per liter of solution is known as,molarity,7,1,0.7783333333333333
4146,where does the last name yaw come from,"the Akan people and their day naming system , meaning born on a Thursday",11,1,1.0
4147,what do the pilgrims have to do with thanksgiving,`` First Thanksgiving '' was celebrated by the Pilgrims after their first harvest in the New World in October 1621,11,1,0.5
4148,where does kris kringle live in miracle on 34th street,nursing home,18,1,1.0
4149,who sings the theme song for one on one,Shanice,18,1,0.25
4150,what two groups represent the middle eastern conflict in iraq,Sunni,21,1,0.8209145021645021
4151,what two groups represent the middle eastern conflict in iraq,Shia,22,1,0.7896214896214896
4152,actor who played ben on parks and recreation,Adam Paul Scott,16,1,0.08333333333333333
4153,where did the deck of cards come from,China,12,1,0.3277777777777778
4154,what is the primary role of the american institute of certified public accountants aicpa,"It sets ethical standards for the profession and U.S. auditing standards for audits of private companies , non-profit organizations , federal , state and local governments . It also develops and grades the Uniform CPA Examination .",33,1,1.0
4155,how many number one hits did elvis presley have,18,25,1,0.7656746031746032
4156,where does the story charlotte web take place,county fair,23,1,0.5
4157,where does the story charlotte web take place,barnyard,18,1,0.5833333333333333
4158,when did women get the vote in switzerland,February 1971,12,1,1.0
4159,which is the oldest university in the usa,Harvard University,9,1,0.12878787878787878
4160,what song did patrick sing in dirty dancing,She 's Like the Wind,32,1,0.7575757575757575
4161,name the president of india who inaugurated the birla planetarium,R. Venkataraman,21,1,1.0
4162,when was the first constitution of pakistan passed,1973,21,1,0.842947607947608
4163,who wrote the book of philipians in the bible,Paul of Tarsus,30,0,0.0
4164,who does spiderman fight in the amazing spider man,the Lizard,17,1,0.37778286528286525
4165,when was the wreck of the titanic found,1985,14,1,0.6587301587301587
4166,where is the game of thrones supposed to be,fictional continents of Westeros and Essos,8,1,1.0
4167,at what height does the earth's atmosphere end,"100 km ( 62 mi ; 330,000 ft ) above the Earth 's sea level",16,0,0.0
4168,who sang i will give everything i own,Bread,21,1,1.0
4169,which colony was founded as a colony of religious freedom in reaction to the puritans,Providence Plantation,10,1,0.4881784881784881
4170,where is home and away filmed in australia,the Australian Technology Park in Redfern,16,1,1.0
4171,where is home and away filmed in australia,Palm Beach in Sydney 's Northern Beaches district,16,1,1.0
4172,when did the dodgers move to az for spring training,2009,11,1,0.7846142746142748
4173,who did vocals for wake me up avicii,Aloe Blacc,9,1,1.0
4174,what are the six conditions that support the growth of bacteria,moisture,19,1,0.125
4175,what are the six conditions that support the growth of bacteria,food,28,1,0.775
4176,what are the six conditions that support the growth of bacteria,acidity,20,0,0.0
4177,what are the six conditions that support the growth of bacteria,time,20,1,0.7639329805996472
4178,what are the six conditions that support the growth of bacteria,temperature,30,1,0.42499999999999993
4179,what are the six conditions that support the growth of bacteria,oxygen,19,1,1.0
4180,who defines economics as the science of wealth,Alfred Marshall,19,1,0.9166666666666666
4181,who is running for governor in the state of oregon,Knute Buehler,23,1,0.08333333333333333
4182,who is running for governor in the state of oregon,Incumbent Democratic Governor Kate Brown,11,1,0.08333333333333333
4183,who is running for governor in the state of oregon,Patrick Starnes,25,1,0.08333333333333333
4184,the type of electrical current in which electrons flow first in one direction then in the other is,alternating,59,1,0.780037555037555
4185,where is nfl hall of fame game played,Tom Benson Hall of Fame Stadium,16,1,1.0
4186,who sings mulan make a man out of you,American singer Donny Osmond,12,1,1.0
4187,when is a place to call home season 6 starting,19 August 2018,26,1,1.0
4188,who did nick saban play for in college,Kent State,9,1,1.0
4189,who wrote the night has a thousand eyes,Benjamin Weisman,19,1,1.0
4190,who played the role of penny in dirty dancing,Cynthia Rhodes,10,1,0.25
4191,when did the original annie movie come out,1982,12,1,0.9166666666666666
4192,who is the current minister for trade and industry in ghana,Ekwow Spio - Garbrah,11,1,1.0
4193,who wrote the music for lion king on broadway,Tim Rice,19,1,0.8857142857142857
4194,when is the festival of new yam held,at the end of the rainy season in early August,21,1,1.0
4195,what form of energy is used for chemosynthesis,"the oxidation of inorganic compounds ( e.g. , hydrogen gas , hydrogen sulfide ) or methane",9,1,1.0
4196,who plays agent brody on ncis new orleans,Zoe McLellan,8,1,0.8509090909090908
4197,what nutrient cycle does not have an atmospheric phase,phosphorus,11,1,0.8102564102564102
4198,when does nhl 2018 19 schedule come out,was released on June 21,33,1,1.0
4199,actor who plays will gardner on the good wife,Joshua Aaron Charles,11,0,0.0
4200,dominic toretto car in the fate of the furious,armoured version of his usual Charger,18,1,1.0
4201,when was fluoride added to water in australia,in the 1960s and 1970s,13,1,0.9166666666666666
4202,what is it called when you put three periods in a row,An ellipsis,41,0,0.0
4203,who was the leader of the kaivarta revolt,Divya,12,1,1.0
4204,when does the embryonic heart begin to beat,week 4,15,1,1.0
4205,what type of one-time password (otp) changes after a set time period,time - synchronized,41,1,1.0
4206,what type of ion channels is necessary for the function of the axon and the axon terminal,Calcium,12,1,0.846976911976912
4207,who is the book of titus written to,Saint Titus,8,1,0.5
4208,what determines which state of origin team you play for,the Australian state in which they played their first senior rugby league game,17,1,1.0
4209,name of thailands new year festival in april,Songkran,21,1,0.5
4210,who are the characters in metalocalypse based on,Dethklok,8,1,1.0
4211,when did mexico come under spanish colonial rule,1521,23,1,0.8512937679604347
4212,where was the original kings of comedy filmed,Kings of Comedy tour,9,1,1.0
4213,how long did finding neverland run on broadway,17 months,11,1,1.0
4214,the first battle of the english civil war,Battle of Edgehill,35,1,1.0
4215,what is the primary literary work of judaism,Talmud,8,1,0.8487093153759819
4216,where is battleground 2017 going to be at,"Wells Fargo Center in Philadelphia , Pennsylvania",12,1,1.0
4217,what is the meaning of the book of deuteronomy,a concern for the position of the poor and disadvantaged,9,1,1.0
4218,what is the meaning of the book of deuteronomy,the uniqueness of God,9,1,1.0
4219,what is the meaning of the book of deuteronomy,the need for drastic centralisation of worship,9,1,1.0
4220,what is the term for a female reproductive cell apex,the ovule,8,1,0.25
4221,where is the real housewives of dallas filmed,"Dallas , Texas",9,1,0.7
4222,when did the first walmart open in maryland,1991,21,1,0.75
4223,indiana jones and the temple of doom actress,Kathleen `` Kate '' Capshaw Spielberg,29,1,0.1
4224,when did cell phones first come on the market,"In 1999 , the Japanese firm NTT DoCoMo released the first smartphones",28,0,0.0
4225,death note light up the new world uk release,"October 29 , 2016",26,1,1.0
4226,who did roger perry play on star trek,a 20th century airforce pilot,12,1,1.0
4227,where is three billboards outside of ebbing missouri filmed,"Black Mountain , North Carolina",19,1,1.0
4228,where is three billboards outside of ebbing missouri filmed,"Sylva , North Carolina",33,1,1.0
4229,the president of the texas senate also functions as the state’s,lieutenant governor,8,1,0.8127455877455878
4230,when is shameless us season 8 coming out,"November 5 , 2017",16,1,1.0
4231,bupernorphine (buprenex® subutex® suboxone®) is used to treat which substance use disorder,opioid addiction,8,1,1.0
4232,where did sermon on the mount take place,The Mount of Beatitudes,10,1,0.3333333333333333
4233,when was the first federal reserve note issued,1914,27,1,0.6518554362304363
4234,where does the english channel end and the north sea begin,"a line joining the Walde Lighthouse ( France , 1 ° 55'E ) and Leathercoat Point ( England , 51 ° 10'N )",22,1,0.8333333333333333
4235,when is clan of the cave bear set,"somewhere between 28,000 and 25,000 years BP",7,1,1.0
4236,when is clan of the cave bear set,"before 18,000 years Before Present",7,1,1.0
4237,when did the holstein cow come to america,1830s,23,1,1.0
4238,explain the function of the brush ring in electric generator,conducts current between stationary wires and moving parts,8,1,1.0
4239,who plays connor rhodes in fate of the furious,Kristofer Hivju,9,1,0.75
4240,when did the first apple mac come out,January 1984,41,1,0.2111111111111111
4241,what do you call a female yoga instructor,Yogini,20,1,1.0
4242,who made major contributions to environmental protection in the early 1900s,President Roosevelt,33,0,0.0
4243,where did they film the movie in the heat of the night,"Sparta , Illinois",12,1,1.0
4244,who was associated with the establishment of the banaras hindu university,Pandit Madan Mohan Malaviya,24,1,0.6464646464646464
4245,coastal region of nw greece south of albania capital loannina,Epirus,26,1,0.9029761904761905
4246,who sings i hope that we can be together soon,Dusty Springfield,26,1,0.5769230769230769
4247,who wins season 6 of master chef junior,Beni Cwiakala,31,1,0.1111111111111111
4248,who wrote you don't know what love is,Don Raye ( lyrics ) and Gene de Paul ( music ),16,1,0.3333333333333333
4249,who were the salzburgers and why did they migrate to america,are a group of German - speaking Protestant refugees that emigrated to Georgia in 1734 to escape religious persecution,16,1,1.0
4250,where is the time zone change from eastern to central,49 CFR 71,18,1,1.0
4251,various types of zooids found in obelia colony,gonozooids,19,1,0.7892857142857143
4252,various types of zooids found in obelia colony,gastrozooids,9,1,0.7321428571428571
4253,when did they change the coca cola recipe,"April 23 , 1985",15,1,1.0
4254,the kinked demand curve in oligopoly is used to explain,sticky prices,8,1,0.5769230769230769
4255,who sang when you're hot you're hot when you're not you're not,Jerry Reed,8,1,1.0
4256,who played the bus driver in madea's family reunion,Boris Kodjoe,8,1,1.0
4257,who opposed the two factor theory of intelligence,Godfrey Thomson,20,1,0.6
4258,who said may the 4th be with you,Star Wars fans,11,0,0.0
4259,the cooling of air with an increase in altitude is called,Lapse rate,7,1,1.0
4260,who was the director of the movie coco,Adrian Molina,13,1,0.7
